netflix_id,title,image,imdb_rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,updated_db,item_category
80178943,The Boss Baby: Back in Business,https://www.whats-on-netflix.com/wp-content/uploads/covers/thebossbabybackinbusiness.jpeg,6.3/10,https://www.whats-on-netflix.com/clickout?netflixid=80178943,Netflix Original,TV Series,Season 3,,TV-Y7,"After losing his job at Baby Corp, Boss Baby goes freelance and turns his playgroup into a makeshift field team. Cue the critical mission!","Animation, Short, Adventure, Comedy, Family, Fantasy","David W. Collins, JP Karliak, Pierce Gagnon, Kevin Michael Richardson",,25 min,English,"Mar 28, 2020",What’s New on Netflix
80179138,Nailed It!,https://www.whats-on-netflix.com/wp-content/uploads/covers/nailedit.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=80179138,Netflix Original,TV Series,Season 3,,TV-PG,"Home bakers with a terrible track record take a crack at re-creating edible masterpieces for a $10,000 prize. It's part reality contest, part hot mess.",Reality-TV,"Nicole Byer, Jacques Torres",,33 min,English,"Mar 28, 2020",What’s New on Netflix
80179762,She-Ra and the Princesses of Power,https://www.whats-on-netflix.com/wp-content/uploads/covers/sheraandtheprincessesofpower.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80179762,Netflix Original,TV Series,Season 4,,TV-Y7-FV,"Soldier Adora finds a magic sword -- and her identity as legendary hero She-Ra. She joins the Rebellion, but her best friend stays with the evil Horde.","Animation, Action, Adventure, Family, Fantasy, Sci-Fi","Aimee Carrero, Karen Fukuhara, AJ Michalka, Marcus Scribner",,30 min,English,"Mar 28, 2020",What’s New on Netflix
80179782,The Epic Tales of Captain Underpants,https://www.whats-on-netflix.com/wp-content/uploads/covers/theepictalesofcaptainunderpants.jpeg,6.8/10,https://www.whats-on-netflix.com/clickout?netflixid=80179782,Netflix Original,TV Series,Season 3,,TV-Y7,Fourth-grade friends George and Harold have a shared love of pranks and comic books -- and turning their principal into an undies-wearing superhero.,"Animation, Action, Comedy, Family","Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin",,24 min,English,"Mar 28, 2020",What’s New on Netflix
80179784,3Below: Tales of Arcadia,https://www.whats-on-netflix.com/wp-content/uploads/covers/3belowtalesofarcadia.jpeg,8.1/10,https://www.whats-on-netflix.com/clickout?netflixid=80179784,Netflix Original,TV Series,Part 2,,TV-Y7-FV,"After crash-landing on Earth, two royal teen aliens on the run struggle to blend in with humans as they evade intergalactic bounty hunters.","Animation, Action, Comedy, Family, Fantasy, Sci-Fi","Tatiana Maslany, Diego Luna, Nick Offerman, Frank Welker",,24 min,English,"Mar 28, 2020",What’s New on Netflix
80179831,JoJo's Bizarre Adventures,https://www.whats-on-netflix.com/wp-content/uploads/covers/jojosbizarreadventures.jpeg,8.4/10,https://www.whats-on-netflix.com/clickout?netflixid=80179831,Netflix Original,TV Series,Season 2,,TV-MA,Multiple generations of the Joestar family -- all with the same nickname -- confront supernatural villains through a series of time periods.,"Animation, Action, Adventure, Fantasy, Horror, Thriller","Matthew Mercer, Daisuke Ono, Fuminori Komatsu, Unshô Ishizuka",,30 min,Japanese,"Mar 28, 2020",What’s New on Netflix
80179905,Insatiable,https://www.whats-on-netflix.com/wp-content/uploads/covers/insatiable.jpeg,6.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80179905,Netflix Original,TV Series,Season 2,,TV-MA,"A bullied teenager turns to beauty pageants as a way to exact her revenge, with the help of a disgraced coach who soon realizes he's in over his head.","Comedy, Drama, Thriller","Dallas Roberts, Debby Ryan, Christopher Gorham, Kimmy Shields",,45 min,English,"Mar 28, 2020",What’s New on Netflix
80180171,Kingdom,https://www.whats-on-netflix.com/wp-content/uploads/covers/kingdom.jpeg,8.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80180171,Netflix Original,TV Series,Season 2,,TV-MA,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.","Action, Drama, Horror, Thriller","Hye-Jun Kim, Doona Bae, Greg Chun, Jun-ho Heo",,45 min,Korean,"Mar 28, 2020",What’s New on Netflix
80180545,Cinta Iris,https://www.whats-on-netflix.com/wp-content/uploads/covers/cintairis.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80180545,,TV Series,Season 1,,TV-14,"Dedicated engineering student Iris succumbs to love and marries, but fate holds both tragedies and triumphs for her personal and professional life.","Drama, Romance","Raja Ilya, Nazim Othman, Zain Hamid, Ungku Ismail, Tunku Hanis",,,Malay,"Mar 28, 2020",What’s New on Netflix
80180588,Cinta Teruna Kimchi,https://www.whats-on-netflix.com/wp-content/uploads/covers/cintaterunakimchi.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80180588,,TV Series,Season 1,,TV-14,"When a young man determines to discover his father's true identity, he faces unexpected realizations that shake his sense of self.",Drama,"Nazim Othman, Johan As'ari, Nur Risteena, Niena Baharun",,,Malay,"Mar 28, 2020",What’s New on Netflix
80180591,The Missing Menu,https://www.whats-on-netflix.com/wp-content/uploads/covers/themissingmenu.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80180591,,TV Series,Season 1,,TV-PG,A single mom and skilled chef yearns for her children to settle down and offers them life lessons through the special dishes she creates.,,"Frederick Lee, Jojo Goh, Karena Teo, Jeffrey Cheng, Janelle Chin",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
80180681,Bibik-Bibikku,https://www.whats-on-netflix.com/wp-content/uploads/covers/bibikbibikku.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80180681,,TV Series,Season 1,,TV-PG,"When a busy mother and father realize they need help with their two young children, they hire a series of maids, often with humorous results.","Sitcom, Comedy","Ungku Ismail, Fasha Sandha, Bell Ngasri, Wan Sharmila",,,Malay,"Mar 28, 2020",What’s New on Netflix
80180684,Away From Home,https://www.whats-on-netflix.com/wp-content/uploads/covers/awayfromhome.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80180684,,TV Series,Season 1,,TV-PG,A high-achieving 11-year-old student embarks on a journey of self-discovery at a school on a nearby island as he grapples with tensions at home.,Drama,"Li Yongzhen, Zhuang Kebi, Zhang Shunyuan, Wang Wei, Wen Shaoping, Liu Shumin",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
80180710,Cinta 100KG,https://www.whats-on-netflix.com/wp-content/uploads/covers/cinta100kg.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80180710,,TV Series,Season 1,,TV-14,"Two female friends, each with confidence issues, help each other search for true love and deal with their romantic rivals.","Drama, Romance","Sherry Alhadad, Sharifah Amani, Fezrul Khan, Ungku Hariz, Ruzana Ibrahim, Zain Saidan",,,Malay,"Mar 28, 2020",What’s New on Netflix
80182014,Dolemite Is My Name,https://www.whats-on-netflix.com/wp-content/uploads/covers/dolemiteismyname.jpeg,6.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80182014,Netflix Original,Movie,,2019,R,"In 1970s LA, struggling comedian Rudy Ray Moore hits it big with his raunchy alter ego, Dolemite, then risks it all to take his act to the big screen.","Biography, Comedy, Drama","Eddie Murphy, Kodi Smit-McPhee, Wesley Snipes, Keegan-Michael Key",Craig Brewer,118 min,English,"Mar 28, 2020",What’s New on Netflix
80182016,The King,https://www.whats-on-netflix.com/wp-content/uploads/covers/theking.jpeg,6.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80182016,Netflix Original,Movie,,2019,R,Wayward Prince Hal must turn from carouser to warrior king as he faces hostilities from inside and outside the castle walls in the battle for England.,"Biography, Drama, History, Romance, War","Robert Pattinson, Timothée Chalamet, Ben Mendelsohn, Joel Edgerton",David Michôd,133 min,English,"Mar 28, 2020",What’s New on Netflix
80182479,Jindua,https://www.whats-on-netflix.com/wp-content/uploads/covers/jindua.jpeg,7.4/10,https://www.whats-on-netflix.com/clickout?netflixid=80182479,,Movie,,2017,TV-14,An Indian man in Canada marries a local citizen to legalize his immigration status. The only problem? His girlfriend isn't thrilled about his new wife.,Family,"Jimmy Sheirgill, Neeru Bajwa, Harjap Singh Bhangal, Matt Blais",Navaniat Singh,136 min,Punjabi,"Mar 28, 2020",What’s New on Netflix
80182951,American Assassin,https://www.whats-on-netflix.com/wp-content/uploads/covers/americanassassin.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80182951,,Movie,,2017,R,"After grad student Mitch Rapp suffers a tragic loss during a terrorist attack, his single-minded thirst for vengeance catches the interest of the CIA.","Action, Thriller","Dylan O'Brien, Charlotte Vega, Christopher Bomford, Chris Webster",Michael Cuesta,112 min,English,"Mar 28, 2020",What’s New on Netflix
80183051,7SEEDS,https://www.whats-on-netflix.com/wp-content/uploads/covers/7seeds.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80183051,Netflix Original,TV Series,Season 2,,TV-MA,"Japan's last survivors continue to navigate the dangers of their new world and one another. But the bonds of humanity, past and present, never fade.","Animation, Action, Adventure, Drama, Horror, Mystery, Romance, Sci-Fi","Amber Lee Connors, Mike Haimoto, Scott Gibbs, Alejandro Saab",,25 min,English,"Mar 28, 2020",What’s New on Netflix
80183187,Klaus,https://www.whats-on-netflix.com/wp-content/uploads/covers/klaus.jpeg,8.9/10,https://www.whats-on-netflix.com/clickout?netflixid=80183187,Netflix Original,Movie,,2019,PG,"A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it.","Animation, Adventure, Comedy, Family","Joan Cusack, Rashida Jones, J.K. Simmons, Jason Schwartzman",Sergio Pablos,98 mins,English,"Mar 28, 2020",What’s New on Netflix
80184082,The Ballad of Lefty Brown,https://www.whats-on-netflix.com/wp-content/uploads/covers/theballadofleftybrown.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80184082,,Movie,,2017,R,"After his longtime partner is assassinated, a slow-footed cowboy sets out to find his killer and uncovers a conspiracy engineered by some powerful men.","Action, Drama, Western","Bill Pullman, Peter Fonda, Stephen Alan Seder, Kathy Baker",Jared Moshe,111 min,English,"Mar 28, 2020",What’s New on Netflix
80184129,68 Kill,https://www.whats-on-netflix.com/wp-content/uploads/covers/68kill.jpeg,6.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80184129,,Movie,,2017,R,A hapless guy agrees to help his stunning but psychotic girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.,"Comedy, Crime, Romance, Thriller","Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand",Trent Haaga,93 min,English,"Mar 28, 2020",What’s New on Netflix
80184771,Inside Bill's Brain: Decoding Bill Gates,https://www.whats-on-netflix.com/wp-content/uploads/covers/insidebillsbraindecodingbillgates.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80184771,Netflix Original,TV Series,Limited Series,,TV-14,Take a trip inside the mind of Bill Gates as the billionaire opens up about those who influenced him and the audacious goals he's still pursuing.,Documentary,Bill Gates,,,English,"Mar 28, 2020",What’s New on Netflix
80185178,Girls Incarcerated,https://www.whats-on-netflix.com/wp-content/uploads/covers/girlsincarcerated.jpeg,7.4/10,https://www.whats-on-netflix.com/clickout?netflixid=80185178,Netflix Original,TV Series,Season 2,,TV-MA,Teen girls at two juvenile correctional facilities in Indiana struggle with conflict and heartbreak as they try to turn their lives around.,"Documentary, Reality-TV, Talk-Show",,,45 min,English,"Mar 28, 2020",What’s New on Netflix
80185228,El silencio es bienvenido,https://www.whats-on-netflix.com/wp-content/uploads/covers/elsilencioesbienvenido.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80185228,,Movie,,2017,TV-14,"As a teen languishes during a spiritless road trip, she learns of the troubles in her parents' marriage as a crisis in her country looms.",Drama,"Roberto Fiesco, Tenoch Huerta, Enrique Medina, Jorge Luis Moreno",Gabriela García Rivas,95 min,Spanish,"Mar 28, 2020",What’s New on Netflix
80185765,The Foreigner,https://www.whats-on-netflix.com/wp-content/uploads/covers/theforeigner.jpeg,7.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80185765,,Movie,,2017,R,"After his daughter is killed by terrorists, a sullen restaurateur seeks the identities of those responsible and travels to Ireland to take vengeance.","Action, Thriller","Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy",Martin Campbell,113 min,English,"Mar 28, 2020",What’s New on Netflix
80185873,Is It Wrong to Try to Pick Up Girls in a Dungeon?,https://www.whats-on-netflix.com/wp-content/uploads/covers/isitwrongtotrytopickupgirlsinadungeon.jpeg,7.1/10,https://www.whats-on-netflix.com/clickout?netflixid=80185873,,TV Series,,,TV-14,"Lovable goof Bell Cranel wants an adventure, and when he meets the diminutive goddess Hestia, he gets much more than he bargained for.","Animation, Action, Adventure, Fantasy","Saori Oonishi, Juri Kimura, Rie Murakawa, Minami Takahashi",,25 min,Japanese,"Mar 28, 2020",What’s New on Netflix
80186796,Dancing with the Birds,https://www.whats-on-netflix.com/wp-content/uploads/covers/dancingwiththebirds.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80186796,Netflix Original,Movie,,2019,TV-PG,"From ruffling their majestic feathers to nailing im-peck-able courtship routines, birds in paradise flaunt their best moves in hopes of landing a mate.","Documentary,",Stephen Fry,Huw Cordey,51 mins,English,"Mar 28, 2020",What’s New on Netflix
80186848,Jack Whitehall: Travels with My Father,https://www.whats-on-netflix.com/wp-content/uploads/covers/jackwhitehalltravelswithmyfather.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80186848,Netflix Original,TV Series,Season 3,,TV-14,"Jovial comic Jack Whitehall and his stuffy father, Michael, take unusual and amusing trips to foreign lands in an attempt to strengthen their bond.","Documentary, Comedy","Jack Whitehall, Michael Whitehall",,30 min,English,"Mar 28, 2020",What’s New on Netflix
80186926,SAINT SEIYA: Knights of the Zodiac,https://www.whats-on-netflix.com/wp-content/uploads/covers/saintseiyaknightsofthezodiac.jpeg,4.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80186926,Netflix Original,TV Series,Season 2,,TV-14,"Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all.","Animation, Action, Adventure, Fantasy","Bryson Baugus, Marty Fleck, Adam Gibbs, Ty Mahany",Tomasz Baginski,,Japanese,"Mar 28, 2020",What’s New on Netflix
80187052,Time: The Kalief Browder Story,https://www.whats-on-netflix.com/wp-content/uploads/covers/timethekaliefbrowderstory.jpeg,8.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80187052,,TV Series,Season 1,,Biography,"This series traces the tragic case of Kalief Browder, a Bronx teen who spent three horrific years in jail, despite never being convicted of a crime.",Biography,"Kalief Browder, Venida Browder, Jay Z, Paul Prestia",,,English,"Mar 28, 2020",What’s New on Netflix
80187223,PJ Masks,https://www.whats-on-netflix.com/wp-content/uploads/covers/pjmasks.jpeg,5.7/10,https://www.whats-on-netflix.com/clickout?netflixid=80187223,,TV Series,Season 2,,TV-Y,"Three 6-year-old kids who live normal lives during the day become superheroes at night, fighting crime as a team known as PJ Masks.","Animation, Action, Adventure, Family, Fantasy, Sci-Fi","Kyle Breitkopf, Addison Holley, Juan Luis Bonilla, Brianna Daguanno",,24 min,French,"Mar 28, 2020",What’s New on Netflix
80187228,First Kill,https://www.whats-on-netflix.com/wp-content/uploads/covers/firstkill.jpeg,4.9/10,https://www.whats-on-netflix.com/clickout?netflixid=80187228,,Movie,,2017,R,"A stock broker brings his young son back to the town where he grew up for a hunting trip, but things take a dangerous turn when they witness a crime.","Action, Thriller","Bruce Willis, Hayden Christensen, Ty Shelton, Megan Leonard",Steven C. Miller,97 min,English,"Mar 28, 2020",What’s New on Netflix
80188351,Reply 1988,https://www.whats-on-netflix.com/wp-content/uploads/covers/reply1988.jpeg,8.8/10,https://www.whats-on-netflix.com/clickout?netflixid=80188351,,TV Series,Season 1,,TV-14,Take a nostalgic trip back to the late 1980s through the lives of five families and their five teenage kids living in a small neighborhood in Seoul.,"Comedy, Drama, Family","Hyeri Lee, Bo-Gum Park, Kyung-pyo Go, Jun-yeol Ryu",,90 min,Korean,"Mar 28, 2020",What’s New on Netflix
80188605,Cinderella and the Four Knights,https://www.whats-on-netflix.com/wp-content/uploads/covers/cinderellaandthefourknights.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80188605,,TV Series,Season 1,,TV-14,"Catching the eye of a wealthy gentleman, spunky Ha-won gets hired to live with his three immature grandsons so she can whip them into shape.","Romantic, Drama, Comedy","Jung Il-woo, Ahn Jae-hyeon, Park So-dam, Lee Jung-shin, Kim Yong-geon, Choi Min",,,Korean,"Mar 28, 2020",What’s New on Netflix
80188823,Iron Fists and Kung-Fu Kicks,https://www.whats-on-netflix.com/wp-content/uploads/covers/ironfistsandkungfukicks.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80188823,,Movie,,2019,TV-MA,This documentary examines the influence of Hong Kong's martial arts cinema on filmmaking from the Shaw Brothers to modern-day Hollywood blockbusters.,Documentary,"Jessica Henwick, JuJu Chan, Mike Leeder, Robert Samuels",Serge Ou,107 mins,English,"Mar 28, 2020",What’s New on Netflix
80188935,A Thousand Goodnights,https://www.whats-on-netflix.com/wp-content/uploads/covers/athousandgoodnights.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80188935,Netflix Original,TV Series,Season 1,,TV-14,"To carry out her dad's wish and discover her roots, Dai Tian-qing embarks on a journey around Taiwan and finds love and redemption on the way.",Drama,"Cindy Lien, Nicholas Teo, Yao Ai-ning, Li Chung-lin, Chen Bor-jeng, Miao Ke-li",,,Mandarin,"Mar 28, 2020",What’s New on Netflix
80189451,Inside the Mind of a Serial Killer,https://www.whats-on-netflix.com/wp-content/uploads/covers/insidethemindofaserialkiller.jpeg,5.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80189451,,TV Series,Season 2,,"Documentary, Crime","Mixing dramatic re-enactments with real-life footage, this series delves into the tormented psyches of the world's most infamous serial killers.","Documentary, Crime","Linda Papadopoulos, Glenn Wilson, Paola Totaro",,,English,"Mar 28, 2020",What’s New on Netflix
80189648,Hyperdrive,https://www.whats-on-netflix.com/wp-content/uploads/covers/hyperdrive.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80189648,Netflix Original,TV Series,Season 1,,TV-PG,"Elite street racers from around the world test their limits in supercharged custom cars on the biggest, baddest automotive obstacle course ever built.",Reality-TV,Michael Bisping,,,English,"Mar 28, 2020",What’s New on Netflix
80189685,The Witcher,https://www.whats-on-netflix.com/wp-content/uploads/covers/thewitcher.jpeg,9.7/10,https://www.whats-on-netflix.com/clickout?netflixid=80189685,Netflix Original,TV Series,Season 1,,TV-MA,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.","Action, Adventure, Drama, Fantasy","Henry Cavill, Freya Allan, Joey Batey, MyAnna Buring",Tomek Baginski,60 min,English,"Mar 28, 2020",What’s New on Netflix
80189829,The Protector,https://www.whats-on-netflix.com/wp-content/uploads/covers/theprotector.jpeg,7.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80189829,Netflix Original,TV Series,Season 3,,TV-MA,"Discovering his ties to a secret ancient order, a young man living in modern Istanbul embarks on a quest to save the city from an immortal enemy.","Action, Fantasy, Sci-Fi","Çagatay Ulusoy, Hazar Ergüçlü, Okan Yalabik, Ayça Aysin Turan",,40 min,Turkish,"Mar 28, 2020",What’s New on Netflix
80190009,Fastest Car,https://www.whats-on-netflix.com/wp-content/uploads/covers/fastestcar.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80190009,Netflix Original,TV Series,Season 2,,TV-MA,The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.,"Documentary, Reality-TV",Fabian Arroyo,,45 min,English,"Mar 28, 2020",What’s New on Netflix
80190086,The Hook Up Plan (Plan Coeur),https://www.whats-on-netflix.com/wp-content/uploads/covers/thehookupplanplancoeur.jpeg,7.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80190086,Netflix Original,TV Series,Season 2,,TV-MA,"When Parisian Elsa gets hung up on her ex, her best friends secretly hire a male escort to help her move on. But their plan works a little too well.",Comedy,"Tom Dingler, Joséphine Draï, Zita Hanrot, Guillaume Labbé",,27 min,French,"Mar 28, 2020",What’s New on Netflix
80190510,Magic for Humans,https://www.whats-on-netflix.com/wp-content/uploads/covers/magicforhumans.jpeg,7.1/10,https://www.whats-on-netflix.com/clickout?netflixid=80190510,Netflix Original,TV Series,Season 2,,TV-PG,"From baffling people on the street to orchestrating elaborate tricks, Justin Willman blends good-natured magic with grown-up laughs.",Comedy,Justin Willman,,23 min,English,"Mar 28, 2020",What’s New on Netflix
80190519,Giri / Haji,https://www.whats-on-netflix.com/wp-content/uploads/covers/girihaji.jpeg,7.9/10,https://www.whats-on-netflix.com/clickout?netflixid=80190519,Netflix Original,TV Series,Season 1,,TV-MA,Family duty sends a lawman to London to look for his mob-assassin brother as a yakuza war threatens to engulf Tokyo. Trust is even tougher to find.,Crime,"Sophia Brown, Charlie Creed-Miles, Jamie Draven, Togo Igawa",,,English,"Mar 28, 2020",What’s New on Netflix
80190535,The Edge of Democracy,https://www.whats-on-netflix.com/wp-content/uploads/covers/theedgeofdemocracy.jpeg,6.1/10,https://www.whats-on-netflix.com/clickout?netflixid=80190535,Netflix Original,Movie,,2019,TV-14,Political documentary and personal memoir collide in this exploration into the complex truth behind the unraveling of two Brazilian presidencies.,Documentary,"Dilma Rousseff, Michel Temer, Eduardo Cunha, Luiz Inácio Lula da Silva",Petra Costa,121 mins,Portuguese,"Mar 28, 2020",What’s New on Netflix
80190588,Clive Davis: The Soundtrack of Our Lives,https://www.whats-on-netflix.com/wp-content/uploads/covers/clivedavisthesoundtrackofourlives.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80190588,,Movie,,2017,TV-14,This music-driven documentary charts Clive Davis' 50-year career as one of the world's most influential record moguls.,Documentary,"Paul Simon, Art Garfunkel, Carlos Santana, Sean Combs",Chris Perkel,123 min,English,"Mar 28, 2020",What’s New on Netflix
80191049,ReMastered: Devil at the Crossroads,https://www.whats-on-netflix.com/wp-content/uploads/covers/remastereddevilatthecrossroads.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80191049,Netflix Original,Movie,,2019,"Documentary, Music","Cloaked in mystery, bluesman Robert Johnson left his mark on American music. Now family, critics and famous fans look for the real man behind the music.","Documentary, Music","Taj Mahal, Keb' Mo', Bonnie Raitt",Brian Oakes,48 mins,English,"Mar 28, 2020",What’s New on Netflix
80191050,ReMastered: The Lion's Share,https://www.whats-on-netflix.com/wp-content/uploads/covers/remasteredthelionsshare.jpeg,,https://www.whats-on-netflix.com/clickout?netflixid=80191050,Netflix Original,Movie,,2019,TV-MA,"South African journalist Rian Malan searches for the original writers of the legendary song ""The Lion Sleeps Tonight.""",Documentary,Rian Malan,Sam Cullman,84 mins,English,"Mar 28, 2020",What’s New on Netflix
80191236,Luis Miguel - The Series,https://www.whats-on-netflix.com/wp-content/uploads/covers/luismigueltheseries.jpeg,8.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80191236,,TV Series,Season 1,,TV-MA,"This series dramatizes the life story of Mexican superstar singer Luis Miguel, who has captivated audiences in Latin America and beyond for decades.","Drama, Period Drama","Diego Boneta, Juan Pablo Zurita, Camila Sodi, Óscar Jaenada, Izan Llunas, Paulina Dávila",,,Spanish,"Mar 28, 2020",What’s New on Netflix
80191294,Sweet Virginia,https://www.whats-on-netflix.com/wp-content/uploads/covers/sweetvirginia.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80191294,,Movie,,2017,R,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation.","Drama, Thriller","Jon Bernthal, Christopher Abbott, Imogen Poots, Rosemarie DeWitt",Jamie M. Dagg,93 min,English,"Mar 28, 2020",What’s New on Netflix
80191344,Good Time,https://www.whats-on-netflix.com/wp-content/uploads/covers/goodtime.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=80191344,,Movie,,2017,R,"After spearheading an ill-fated bank robbery, a man must get his mentally challenged younger brother out of jail while eluding his own capture.","Crime, Drama, Thriller","Robert Pattinson, Benny Safdie, Buddy Duress, Taliah Webster","Benny Safdie, Josh Safdie",101 min,English,"Mar 28, 2020",What’s New on Netflix
80191522,Paradise PD,https://www.whats-on-netflix.com/wp-content/uploads/covers/paradisepd.jpeg,7.0/10,https://www.whats-on-netflix.com/clickout?netflixid=80191522,Netflix Original,TV Series,Season 2,,TV-MA,"An eager young rookie joins the ragtag small-town police force led by his dad as they bumble, squabble and snort their way through a big drug case.","Animation, Comedy, Crime","Sarah Chalke, David Herman, Tom Kenny, Kyle Kinane",,28 min,English,"Mar 28, 2020",What’s New on Netflix
80192098,Money Heist (La casa de papel),https://www.whats-on-netflix.com/wp-content/uploads/covers/moneyheistlacasadepapel.jpeg,8.6/10,https://www.whats-on-netflix.com/clickout?netflixid=80192098,Netflix Original,TV Series,Part 3,,TV-MA,Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.,"Action, Crime, Mystery, Thriller","Úrsula Corberó, Itziar Ituño, Álvaro Morte, Pedro Alonso",,70 min,Spanish,"Mar 28, 2020",What’s New on Netflix
80192420,Half Girlfriend,https://www.whats-on-netflix.com/wp-content/uploads/covers/halfgirlfriend.jpeg,4.3/10,https://www.whats-on-netflix.com/clickout?netflixid=80192420,,Movie,,2017,TV-PG,"Small-town Madhav falls for big-city Riya and wants her to be his girlfriend. But she views their relationship differently, and suggests a compromise.","Drama, Romance","Shraddha Kapoor, Arjun Kapoor, Vikrant Massey, Greg Kriek",Mohit Suri,135 min,Hindi,"Mar 28, 2020",What’s New on Netflix
80192779,Scales: Mermaids Are Real,https://www.whats-on-netflix.com/wp-content/uploads/covers/scalesmermaidsarereal.jpeg,4.8/10,https://www.whats-on-netflix.com/clickout?netflixid=80192779,,Movie,,2017,PG,A seemingly ordinary girl learns she will turn into a mermaid on her 12th birthday and be forced to leave her life on land behind.,"Adventure, Family, Fantasy","Emmy Perry, Elisabeth Röhm, Morgan Fairchild, Jack Dylan Grazer",Kevan Peterson,92 min,English,"Mar 28, 2020",What’s New on Netflix
80194558,Selection Day,https://www.whats-on-netflix.com/wp-content/uploads/covers/selectionday.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=80194558,Netflix Original,TV Series,Season 1 - Part 2,,N/A,Two teen cricket prodigies struggle against their overbearing father and a system stacked against them to realize their own ambitions and identities.,N/A,"Yash Dholye, Subrat Dutta, Mahesh Manjrekar, Akshay Oberoi",,23 min,N/A,"Mar 28, 2020",What’s New on Netflix
80194704,Car Masters: Rust to Riches,https://www.whats-on-netflix.com/wp-content/uploads/covers/carmastersrusttoriches.jpeg,8.7/10,https://www.whats-on-netflix.com/clickout?netflixid=80194704,Netflix Original,TV Series,Season 2,,TV-14,"The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks.",Reality-TV,"Constance Nunes, Shawn Pilot, Michael Caveman Pyle, Tony Quinones",,40 min,English,"Mar 28, 2020",What’s New on Netflix
80194813,We Speak Dance,https://www.whats-on-netflix.com/wp-content/uploads/covers/wespeakdance.jpeg,7.5/10,https://www.whats-on-netflix.com/clickout?netflixid=80194813,,TV Series,Season 1,,TV-MA,Trained dancer Vandana Hart travels the world to learn traditional and urban dance styles from the local experts who know them best.,Documentary,Vandana Hart,,,English,"Mar 28, 2020",What’s New on Netflix
